datetime,水位(m),流量(m3/s),含沙量(kg/m3)
2019-04-30 04:00:00,43.17,1160,
2019-04-30 08:00:00,43.16,1150,3.18
2019-04-30 12:00:00,43.17,1160,
2019-04-30 16:00:00,43.16,1150,
2019-04-30 20:00:00,43.15,1140,
2019-05-01 00:00:00,43.13,1120,
2019-05-01 04:00:00,43.11,1100,
2019-05-01 08:00:00,43.11,1100,2.79
2019-05-01 12:00:00,43.13,1120,
2019-05-01 16:00:00,43.13,1120,
2019-05-01 20:00:00,43.15,1140,
2019-05-02 00:00:00,43.14,1130,
2019-05-02 04:00:00,43.12,1110,
2019-05-02 08:00:00,43.13,1120,3.04
2019-05-02 12:00:00,43.13,1120,
2019-05-02 16:00:00,43.11,1100,
2019-05-02 20:00:00,43.08,1070,
2019-05-02 22:00:00,43.07,1060,
2019-05-03 00:00:00,43.07,1060,
2019-05-03 04:00:00,43.07,1060,
2019-05-03 08:00:00,43.1,1090,2.61
2019-05-03 12:00:00,43.09,1080,
2019-05-03 16:00:00,43.09,1080,
2019-05-03 20:00:00,43.12,1110,
2019-05-04 00:00:00,43.13,1120,
2019-05-04 04:00:00,43.13,1120,
2019-05-04 08:00:00,43.15,1140,3.23
2019-05-04 12:00:00,43.16,1150,
2019-05-04 16:00:00,43.14,1130,
2019-05-04 20:00:00,43.14,1130,
2019-05-05 00:00:00,43.16,1150,
2019-05-05 04:00:00,43.15,1140,
2019-05-05 08:00:00,43.16,1150,2.93
2019-05-05 12:00:00,43.17,1160,
2019-05-05 16:00:00,43.21,1190,
2019-05-05 20:00:00,43.19,1180,
2019-05-06 00:00:00,43.21,1190,
2019-05-06 04:00:00,43.2,1180,
2019-05-06 08:00:00,43.2,1180,3.12
2019-05-06 12:00:00,43.21,1190,
2019-05-06 16:00:00,43.22,1200,
2019-05-06 20:00:00,43.22,1200,
2019-05-07 00:00:00,43.21,1190,
2019-05-07 04:00:00,43.21,1190,
2019-05-07 08:00:00,43.24,1220,3.02
2019-05-07 12:00:00,43.23,1210,
2019-05-07 16:00:00,43.26,1240,
2019-05-07 20:00:00,43.29,1260,
2019-05-07 22:00:00,43.26,1240,
2019-05-08 00:00:00,43.23,1210,
2019-05-08 04:00:00,43.22,1200,
2019-05-08 08:00:00,43.22,1200,3.18
2019-05-08 12:00:00,43.23,1210,
2019-05-08 16:00:00,43.25,1230,
2019-05-08 20:00:00,43.26,1240,
2019-05-09 00:00:00,43.24,1220,
2019-05-09 04:00:00,43.24,1220,
2019-05-09 08:00:00,43.24,1220,3.12
2019-05-09 12:00:00,43.21,1190,
2019-05-09 16:00:00,43.19,1180,
2019-05-09 20:00:00,43.18,1170,
2019-05-10 00:00:00,43.16,1150,
2019-05-10 04:00:00,43.15,1140,
2019-05-10 08:00:00,43.14,1130,3.08
2019-05-10 12:00:00,43.13,1120,
2019-05-10 16:00:00,43.13,1120,
2019-05-10 20:00:00,43.13,1120,
2019-05-11 00:00:00,43.13,1120,
2019-05-11 04:00:00,43.11,1100,
2019-05-11 08:00:00,43.11,1100,3.34
2019-05-11 12:00:00,43.11,1100,
2019-05-11 16:00:00,43.1,1090,
2019-05-11 20:00:00,43.11,1100,
2019-05-12 00:00:00,43.12,1180,
2019-05-12 04:00:00,43.13,1190,
2019-05-12 08:00:00,43.13,1190,3.21
2019-05-12 12:00:00,43.12,1180,
2019-05-12 16:00:00,43.14,1200,
2019-05-12 20:00:00,43.13,1190,
2019-05-13 00:00:00,43.16,1210,
2019-05-13 04:00:00,43.17,1220,
2019-05-13 08:00:00,43.16,1210,3.51
2019-05-13 12:00:00,43.17,1220,
2019-05-13 16:00:00,43.17,1220,
2019-05-13 20:00:00,43.18,1230,
2019-05-14 00:00:00,43.2,1250,
2019-05-14 04:00:00,43.22,1270,
2019-05-14 08:00:00,43.2,1250,3.81
2019-05-14 12:00:00,43.2,1250,
2019-05-14 16:00:00,43.2,1250,
2019-05-14 20:00:00,43.2,1250,
2019-05-15 00:00:00,43.2,1250,
2019-05-15 04:00:00,43.2,1250,
2019-05-15 08:00:00,43.2,1250,3.43
2019-05-15 12:00:00,43.2,1250,
2019-05-15 16:00:00,43.21,1260,
2019-05-15 20:00:00,43.22,1270,
2019-05-16 00:00:00,43.21,1260,
2019-05-16 04:00:00,43.2,1250,
2019-05-16 08:00:00,43.21,1260,2.99
2019-05-16 12:00:00,43.2,1250,
2019-05-16 16:00:00,43.2,1250,
2019-05-16 20:00:00,43.22,1270,
2019-05-17 00:00:00,43.2,1250,
2019-05-17 04:00:00,43.17,1220,
2019-05-17 08:00:00,43.16,1210,3.11
2019-05-17 12:00:00,43.16,1210,
2019-05-17 16:00:00,43.15,1210,
2019-05-17 20:00:00,43.16,1210,
2019-05-18 00:00:00,43.16,1210,
2019-05-18 04:00:00,43.16,1210,
2019-05-18 08:00:00,43.18,1230,3.71
2019-05-18 10:00:00,43.19,1240,3.62
2019-05-18 12:00:00,43.19,1240,
2019-05-18 16:00:00,43.16,1210,
2019-05-18 20:00:00,43.18,1230,
2019-05-19 00:00:00,43.17,1220,
2019-05-19 04:00:00,43.18,1230,
2019-05-19 08:00:00,43.19,1240,3.75
2019-05-19 12:00:00,43.2,1250,
2019-05-19 16:00:00,43.21,1260,
2019-05-19 20:00:00,43.18,1230,
2019-05-20 00:00:00,43.18,1230,
2019-05-20 04:00:00,43.18,1230,
2019-05-20 08:00:00,43.2,1250,3.47
2019-05-20 12:00:00,43.23,1280,
2019-05-20 16:00:00,43.19,1180,
2019-05-20 20:00:00,43.2,1180,
2019-05-21 00:00:00,43.19,1180,
2019-05-21 04:00:00,43.19,1180,
2019-05-21 08:00:00,43.21,1190,3.27
2019-05-21 12:00:00,43.2,1180,
2019-05-21 16:00:00,43.18,1170,
2019-05-21 20:00:00,43.17,1160,
2019-05-22 00:00:00,43.16,1150,
2019-05-22 04:00:00,43.16,1150,
2019-05-22 08:00:00,43.17,1160,3.05
2019-05-22 12:00:00,43.17,1160,
2019-05-22 16:00:00,43.15,1140,
2019-05-22 20:00:00,43.15,1140,
2019-05-23 00:00:00,43.16,1150,
2019-05-23 04:00:00,43.16,1150,
2019-05-23 08:00:00,43.16,1150,3.46
2019-05-23 12:00:00,43.16,1150,
2019-05-23 16:00:00,43.14,1130,
2019-05-23 20:00:00,43.15,1140,
2019-05-24 00:00:00,43.14,1130,
2019-05-24 04:00:00,43.14,1130,
2019-05-24 08:00:00,43.14,1130,3.25
2019-05-24 12:00:00,43.14,1130,
2019-05-24 16:00:00,43.16,1150,
2019-05-24 20:00:00,43.14,1130,
2019-05-25 00:00:00,43.14,1130,
2019-05-25 04:00:00,43.15,1140,
2019-05-25 08:00:00,43.15,1140,3.13
2019-05-25 12:00:00,43.13,1120,
2019-05-25 16:00:00,43.13,1120,
2019-05-25 20:00:00,43.15,1210,
2019-05-26 00:00:00,43.17,1220,
2019-05-26 02:00:00,43.2,1250,
2019-05-26 04:00:00,43.21,1260,
2019-05-26 06:00:00,43.24,1290,
2019-05-26 08:00:00,43.25,1300,3.8
2019-05-26 10:00:00,43.29,1330,
2019-05-26 12:00:00,43.31,1350,
2019-05-26 16:00:00,43.3,1340,
2019-05-26 20:00:00,43.34,1380,
2019-05-27 00:00:00,43.37,1400,
2019-05-27 02:00:00,43.39,1420,
2019-05-27 04:00:00,43.38,1410,
2019-05-27 08:00:00,43.38,1410,4.19
2019-05-27 12:00:00,43.37,1400,
2019-05-27 16:00:00,43.36,1400,
2019-05-27 20:00:00,43.38,1410,
2019-05-28 00:00:00,43.38,1410,
2019-05-28 04:00:00,43.36,1400,
2019-05-28 08:00:00,43.35,1390,4.16
2019-05-28 12:00:00,43.35,1390,
2019-05-28 16:00:00,43.32,1360,
2019-05-28 20:00:00,43.34,1380,
2019-05-29 00:00:00,43.33,1370,
2019-05-29 04:00:00,43.33,1370,
2019-05-29 08:00:00,43.33,1370,3.75
2019-05-29 12:00:00,43.31,1350,
2019-05-29 16:00:00,43.32,1360,
2019-05-29 20:00:00,43.34,1380,
2019-05-30 00:00:00,43.31,1270,
2019-05-30 04:00:00,43.33,1290,
2019-05-30 08:00:00,43.34,1300,3.32
2019-05-30 12:00:00,43.33,1290,
2019-05-30 16:00:00,43.33,1290,
2019-05-30 20:00:00,43.34,1300,
2019-05-31 00:00:00,43.35,1310,
2019-05-31 04:00:00,43.37,1330,
2019-05-31 08:00:00,43.36,1320,3.39
2019-05-31 12:00:00,43.36,1320,
2019-05-31 16:00:00,43.35,1310,
2019-05-31 20:00:00,43.35,1310,
2019-06-01 00:00:00,43.34,1300,
2019-06-01 04:00:00,43.35,1310,
2019-06-01 08:00:00,43.33,1290,3.72
2019-06-01 12:00:00,43.33,1290,
2019-06-01 16:00:00,43.31,1270,
2019-06-01 20:00:00,43.34,1300,
2019-06-02 00:00:00,43.35,1310,
2019-06-02 04:00:00,43.33,1290,
2019-06-02 08:00:00,43.31,1270,3.09
2019-06-02 12:00:00,43.31,1270,
2019-06-02 16:00:00,43.3,1260,
2019-06-02 20:00:00,43.31,1270,
2019-06-03 00:00:00,43.31,1270,
2019-06-03 04:00:00,43.31,1270,
2019-06-03 08:00:00,43.26,1210,3.49
2019-06-03 12:00:00,43.22,1170,
2019-06-03 16:00:00,43.21,1160,
2019-06-03 20:00:00,43.21,1160,
2019-06-04 00:00:00,43.24,1190,
2019-06-04 04:00:00,43.24,1190,
2019-06-04 08:00:00,43.29,1250,3.5
2019-06-04 12:00:00,43.28,1240,
2019-06-04 16:00:00,43.3,1260,
2019-06-04 20:00:00,43.3,1260,
2019-06-05 00:00:00,43.3,1260,
2019-06-05 04:00:00,43.3,1260,
2019-06-05 08:00:00,43.3,1260,3.32
2019-06-05 12:00:00,43.28,1240,
2019-06-05 16:00:00,43.26,1210,
2019-06-05 20:00:00,43.27,1230,
2019-06-05 22:00:00,43.3,1260,
2019-06-06 00:00:00,43.34,1300,
2019-06-06 04:00:00,43.3,1260,
2019-06-06 06:00:00,43.27,1230,
2019-06-06 08:00:00,43.26,1210,3.55
2019-06-06 12:00:00,43.28,1240,
2019-06-06 16:00:00,43.28,1240,
2019-06-06 20:00:00,43.31,1270,
2019-06-07 00:00:00,43.33,1290,
2019-06-07 04:00:00,43.3,1260,
2019-06-07 08:00:00,43.32,1280,3.25
2019-06-07 12:00:00,43.31,1270,
2019-06-07 16:00:00,43.29,1250,
2019-06-07 20:00:00,43.29,1250,
2019-06-08 00:00:00,43.31,1270,
2019-06-08 04:00:00,43.29,1250,
2019-06-08 08:00:00,43.28,1240,3.0
2019-06-08 12:00:00,43.26,1210,
2019-06-08 16:00:00,43.24,1190,
2019-06-08 18:00:00,43.21,1160,
2019-06-08 20:00:00,43.19,1130,
2019-06-09 00:00:00,43.16,1100,
2019-06-09 04:00:00,43.12,1050,
2019-06-09 06:00:00,43.09,1010,
2019-06-09 08:00:00,43.08,992,2.18
2019-06-09 12:00:00,43.05,953,
2019-06-09 16:00:00,43.01,903,
2019-06-09 20:00:00,43.02,1110,
2019-06-10 00:00:00,43.05,1130,
2019-06-10 04:00:00,43.07,1140,
2019-06-10 08:00:00,43.1,1170,2.51
2019-06-10 10:00:00,43.12,1180,
2019-06-10 12:00:00,43.16,1210,
2019-06-10 14:00:00,43.17,1220,
2019-06-10 16:00:00,43.18,1230,
2019-06-10 18:00:00,43.2,1250,
2019-06-10 20:00:00,43.22,1270,
2019-06-10 22:00:00,43.24,1290,
2019-06-11 00:00:00,43.25,1300,
2019-06-11 02:00:00,43.27,1310,
2019-06-11 04:00:00,43.28,1320,
2019-06-11 06:00:00,43.31,1350,
2019-06-11 08:00:00,43.31,1350,3.36
2019-06-11 12:00:00,43.3,1340,
2019-06-11 16:00:00,43.28,1320,
2019-06-11 20:00:00,43.28,1320,
2019-06-12 00:00:00,43.26,1300,
2019-06-12 04:00:00,43.24,1190,
2019-06-12 08:00:00,43.25,1200,2.99
2019-06-12 12:00:00,43.25,1200,
2019-06-12 16:00:00,43.25,1200,
2019-06-12 20:00:00,43.25,1200,
2019-06-13 00:00:00,43.28,1240,
2019-06-13 04:00:00,43.27,1230,
2019-06-13 08:00:00,43.29,1250,2.72
2019-06-13 12:00:00,43.29,1250,
2019-06-13 16:00:00,43.28,1240,
2019-06-13 20:00:00,43.28,1240,
2019-06-14 00:00:00,43.27,1230,
2019-06-14 04:00:00,43.27,1230,
2019-06-14 08:00:00,43.25,1200,2.32
2019-06-14 10:00:00,43.24,1190,2.38
2019-06-14 12:00:00,43.23,1180,
2019-06-14 16:00:00,43.24,1190,
2019-06-14 20:00:00,43.24,1190,
2019-06-15 00:00:00,43.22,1170,
2019-06-15 04:00:00,43.2,1140,
2019-06-15 08:00:00,43.2,1140,2.44
2019-06-15 12:00:00,43.21,1160,
2019-06-15 16:00:00,43.22,1170,
2019-06-15 20:00:00,43.23,1180,
2019-06-16 00:00:00,43.24,1190,
2019-06-16 04:00:00,43.25,1200,
2019-06-16 08:00:00,43.26,1210,2.6
2019-06-16 12:00:00,43.24,1190,
2019-06-16 16:00:00,43.21,1160,
2019-06-16 20:00:00,43.2,1140,
2019-06-17 00:00:00,43.18,1120,
2019-06-17 04:00:00,43.18,1120,
2019-06-17 08:00:00,43.19,1130,2.59
2019-06-17 12:00:00,43.18,1120,
2019-06-17 16:00:00,43.18,1120,
2019-06-17 20:00:00,43.2,1140,
2019-06-18 00:00:00,43.22,1170,
2019-06-18 04:00:00,43.24,1190,
2019-06-18 08:00:00,43.25,1200,2.44
2019-06-18 12:00:00,43.25,1200,
2019-06-18 16:00:00,43.26,1210,
2019-06-18 20:00:00,43.28,1240,
2019-06-19 00:00:00,43.24,1190,
2019-06-19 04:00:00,43.21,1160,
2019-06-19 08:00:00,43.22,1170,2.69
2019-06-19 12:00:00,43.21,1160,
2019-06-19 16:00:00,43.2,1140,
2019-06-19 20:00:00,43.22,1250,
2019-06-20 00:00:00,43.21,1230,
2019-06-20 04:00:00,43.2,1220,
2019-06-20 08:00:00,43.19,1200,2.56
2019-06-20 12:00:00,43.21,1230,
2019-06-20 16:00:00,43.22,1250,
2019-06-20 20:00:00,43.22,1250,
2019-06-20 22:00:00,43.19,1200,
2019-06-21 00:00:00,43.18,1190,
2019-06-21 04:00:00,43.17,1180,
2019-06-21 08:00:00,43.17,1180,2.67
2019-06-21 12:00:00,43.17,1180,
2019-06-21 16:00:00,43.18,1190,
2019-06-21 20:00:00,43.18,1190,
2019-06-21 22:00:00,43.19,1200,
2019-06-22 00:00:00,43.2,1220,
2019-06-22 02:00:00,43.21,1230,
2019-06-22 04:00:00,43.22,1250,
2019-06-22 08:00:00,43.22,1250,2.42
2019-06-22 12:00:00,43.23,1260,
2019-06-22 16:00:00,43.26,1300,
2019-06-22 20:00:00,43.29,1340,
2019-06-22 22:00:00,43.26,1300,
2019-06-23 00:00:00,43.28,1330,
2019-06-23 02:00:00,43.28,1330,
2019-06-23 04:00:00,43.29,1340,
2019-06-23 06:00:00,43.3,1360,
2019-06-23 08:00:00,43.36,1440,4.41
2019-06-23 09:00:00,43.44,1550,
2019-06-23 10:00:00,43.49,1620,
2019-06-23 11:00:00,43.53,1670,
2019-06-23 12:00:00,43.59,1750,
2019-06-23 13:00:00,43.6,1760,
2019-06-23 14:00:00,43.64,1810,
2019-06-23 15:00:00,43.67,1850,
2019-06-23 16:00:00,43.72,1910,
2019-06-23 17:00:00,43.76,1960,
2019-06-23 18:00:00,43.81,2020,
2019-06-23 19:00:00,43.85,2060,
2019-06-23 20:00:00,43.9,2120,
2019-06-23 21:00:00,43.92,2140,
2019-06-23 22:00:00,43.93,2150,
2019-06-23 23:00:00,43.97,2200,
2019-06-24 00:00:00,44.0,2230,
2019-06-24 01:00:00,44.02,2250,
2019-06-24 02:00:00,44.07,2300,
2019-06-24 03:00:00,44.09,2320,
2019-06-24 04:00:00,44.14,2370,
2019-06-24 05:00:00,44.16,2390,
2019-06-24 06:00:00,44.2,2410,
2019-06-24 07:00:00,44.23,2440,
2019-06-24 08:00:00,44.27,2470,9.24
2019-06-24 09:00:00,44.28,2480,
2019-06-24 10:00:00,44.34,2540,
2019-06-24 11:00:00,44.37,2570,
2019-06-24 12:00:00,44.39,2590,
2019-06-24 13:00:00,44.43,2630,
2019-06-24 14:00:00,44.45,2640,
2019-06-24 15:00:00,44.48,2680,
2019-06-24 16:00:00,44.5,2700,
2019-06-24 17:00:00,44.55,2750,
2019-06-24 18:00:00,44.55,2750,8.6
2019-06-24 19:00:00,44.59,2800,
2019-06-24 20:00:00,44.6,2810,
2019-06-24 21:00:00,44.65,2870,
2019-06-24 22:00:00,44.66,2890,
2019-06-24 23:00:00,44.71,2950,
2019-06-25 00:00:00,44.73,2970,
2019-06-25 01:00:00,44.77,3020,
2019-06-25 02:00:00,44.82,3080,
2019-06-25 03:00:00,44.85,3120,
2019-06-25 04:00:00,44.85,3120,
2019-06-25 05:00:00,44.87,3140,
2019-06-25 06:00:00,44.89,3170,
2019-06-25 07:00:00,44.92,3200,
2019-06-25 08:00:00,44.93,3220,7.83
2019-06-25 09:00:00,44.95,3250,
2019-06-25 10:00:00,44.97,3270,
2019-06-25 11:00:00,45.0,3310,
2019-06-25 12:00:00,45.04,3360,
2019-06-25 13:00:00,45.04,3360,
2019-06-25 14:00:00,45.08,3420,
2019-06-25 15:00:00,45.1,3440,
2019-06-25 16:00:00,45.1,3440,
2019-06-25 17:00:00,45.12,3470,
2019-06-25 18:00:00,45.15,3510,
2019-06-25 19:00:00,45.16,3520,6.67
2019-06-25 20:00:00,45.18,3550,
2019-06-25 21:00:00,45.18,3550,
2019-06-25 22:00:00,45.19,3560,
2019-06-25 23:00:00,45.22,3600,
2019-06-26 00:00:00,45.21,3580,
2019-06-26 01:00:00,45.27,3660,
2019-06-26 02:00:00,45.23,3610,
2019-06-26 03:00:00,45.26,3650,
2019-06-26 04:00:00,45.29,3690,
2019-06-26 05:00:00,45.29,3690,
2019-06-26 06:00:00,45.28,3670,
2019-06-26 07:00:00,45.29,3690,
2019-06-26 08:00:00,45.28,3470,5.54
2019-06-26 09:00:00,45.29,3480,
2019-06-26 10:00:00,45.28,3470,
2019-06-26 11:00:00,45.26,3440,
2019-06-26 12:00:00,45.27,3460,
2019-06-26 13:00:00,45.26,3440,5.76
2019-06-26 14:00:00,45.27,3460,
2019-06-26 15:00:00,45.27,3460,
2019-06-26 16:00:00,45.26,3440,
2019-06-26 17:00:00,45.28,3470,
2019-06-26 18:00:00,45.27,3460,
2019-06-26 19:00:00,45.28,3470,
2019-06-26 20:00:00,45.25,3430,
2019-06-26 21:00:00,45.25,3430,
2019-06-26 22:00:00,45.27,3460,
2019-06-26 23:00:00,45.27,3460,
2019-06-27 00:00:00,45.28,3470,
2019-06-27 01:00:00,45.26,3440,
2019-06-27 02:00:00,45.24,3420,
2019-06-27 03:00:00,45.26,3440,
2019-06-27 04:00:00,45.26,3440,
2019-06-27 05:00:00,45.25,3430,
2019-06-27 06:00:00,45.26,3440,
2019-06-27 07:00:00,45.25,3430,
2019-06-27 08:00:00,45.23,3410,6.0
2019-06-27 09:00:00,45.24,3420,
2019-06-27 10:00:00,45.2,3380,
2019-06-27 11:00:00,45.22,3400,
2019-06-27 12:00:00,45.19,3360,
2019-06-27 13:00:00,45.22,3400,
2019-06-27 14:00:00,45.21,3390,
2019-06-27 15:00:00,45.21,3390,
2019-06-27 16:00:00,45.19,3360,
2019-06-27 17:00:00,45.22,3400,
2019-06-27 18:00:00,45.2,3380,
2019-06-27 19:00:00,45.18,3350,
2019-06-27 20:00:00,45.18,3350,
2019-06-27 21:00:00,45.19,3360,
2019-06-27 22:00:00,45.18,3350,
2019-06-27 23:00:00,45.19,3360,
2019-06-28 00:00:00,45.19,3360,
2019-06-28 01:00:00,45.18,3350,
2019-06-28 02:00:00,45.21,3390,
2019-06-28 03:00:00,45.19,3360,
2019-06-28 04:00:00,45.2,3380,
2019-06-28 05:00:00,45.2,3380,
2019-06-28 06:00:00,45.21,3390,
2019-06-28 07:00:00,45.21,3390,
2019-06-28 08:00:00,45.2,3380,5.44
2019-06-28 09:00:00,45.19,3360,
2019-06-28 10:00:00,45.2,3380,
2019-06-28 11:00:00,45.17,3340,
2019-06-28 12:00:00,45.21,3390,
2019-06-28 13:00:00,45.19,3360,
2019-06-28 14:00:00,45.2,3380,
2019-06-28 15:00:00,45.2,3380,
2019-06-28 16:00:00,45.22,3400,
2019-06-28 17:00:00,45.23,3410,
2019-06-28 18:00:00,45.24,3420,
2019-06-28 19:00:00,45.24,3420,
2019-06-28 20:00:00,45.23,3410,
2019-06-28 21:00:00,45.25,3430,
2019-06-28 22:00:00,45.28,3470,
2019-06-28 23:00:00,45.27,3460,
2019-06-29 00:00:00,45.28,3470,
2019-06-29 02:00:00,45.27,3460,
2019-06-29 04:00:00,45.29,3480,
2019-06-29 06:00:00,45.32,3510,
2019-06-29 08:00:00,45.34,3530,5.68
2019-06-29 10:00:00,45.32,3510,
2019-06-29 12:00:00,45.32,3510,
2019-06-29 14:00:00,45.34,3530,
2019-06-29 16:00:00,45.35,3540,
2019-06-29 18:00:00,45.35,3540,
2019-06-29 20:00:00,45.39,3580,
2019-06-29 22:00:00,45.39,3580,
2019-06-30 00:00:00,45.38,3570,
2019-06-30 01:00:00,45.38,3570,
2019-06-30 02:00:00,45.39,3580,
2019-06-30 03:00:00,45.39,3580,
2019-06-30 04:00:00,45.39,3580,
2019-06-30 05:00:00,45.37,3560,
2019-06-30 06:00:00,45.39,3580,
2019-06-30 07:00:00,45.38,3570,
2019-06-30 08:00:00,45.39,3580,5.33
2019-06-30 09:00:00,45.4,3590,
2019-06-30 10:00:00,45.37,3560,
2019-06-30 11:00:00,45.38,3570,
2019-06-30 12:00:00,45.37,3560,
2019-06-30 13:00:00,45.37,3560,
2019-06-30 14:00:00,45.37,3560,
2019-06-30 15:00:00,45.36,3550,
2019-06-30 16:00:00,45.37,3560,
2019-06-30 17:00:00,45.35,3540,
2019-06-30 18:00:00,45.37,3560,
2019-06-30 19:00:00,45.38,3570,
2019-06-30 20:00:00,45.39,3580,
2019-06-30 22:00:00,45.39,3580,
2019-06-30 23:00:00,45.42,3610,
2019-07-01 00:00:00,45.4,3590,
2019-07-01 02:00:00,45.38,3570,
2019-07-01 04:00:00,45.39,3580,
2019-07-01 06:00:00,45.4,3590,
2019-07-01 08:00:00,45.39,3580,5.11
2019-07-01 10:00:00,45.39,3580,
2019-07-01 12:00:00,45.38,3570,
2019-07-01 14:00:00,45.4,3590,
2019-07-01 16:00:00,45.39,3580,
2019-07-01 18:00:00,45.4,3590,
2019-07-01 20:00:00,45.41,3600,
2019-07-01 22:00:00,45.43,3620,
2019-07-02 00:00:00,45.44,3630,
2019-07-02 02:00:00,45.43,3530,
2019-07-02 04:00:00,45.43,3530,
2019-07-02 06:00:00,45.42,3510,
2019-07-02 08:00:00,45.41,3500,4.89
2019-07-02 10:00:00,45.4,3480,
2019-07-02 12:00:00,45.43,3530,
2019-07-02 14:00:00,45.4,3480,
2019-07-02 16:00:00,45.42,3510,
2019-07-02 18:00:00,45.43,3530,
2019-07-02 20:00:00,45.44,3540,
2019-07-02 22:00:00,45.43,3530,
2019-07-03 00:00:00,45.47,3590,
2019-07-03 02:00:00,45.47,3590,
2019-07-03 04:00:00,45.48,3600,
2019-07-03 06:00:00,45.47,3590,
2019-07-03 08:00:00,45.43,3530,5.17
2019-07-03 10:00:00,45.44,3540,
2019-07-03 12:00:00,45.43,3530,
2019-07-03 14:00:00,45.43,3530,
2019-07-03 16:00:00,45.43,3530,
2019-07-03 18:00:00,45.41,3500,
2019-07-03 20:00:00,45.41,3500,
2019-07-03 23:00:00,45.38,3460,
2019-07-04 00:00:00,45.37,3440,
2019-07-04 02:00:00,45.35,3420,
2019-07-04 05:00:00,45.32,3380,
2019-07-04 08:00:00,45.31,3360,4.98
2019-07-04 10:00:00,45.31,3360,
2019-07-04 12:00:00,45.27,3320,
2019-07-04 14:00:00,45.27,3320,
2019-07-04 16:00:00,45.26,3300,
2019-07-04 18:00:00,45.25,3290,
2019-07-04 20:00:00,45.27,3320,
2019-07-04 22:00:00,45.26,3300,
2019-07-05 00:00:00,45.23,3270,
2019-07-05 02:00:00,45.24,3280,
2019-07-05 04:00:00,45.24,3280,
2019-07-05 06:00:00,45.25,3290,
2019-07-05 08:00:00,45.23,3270,6.26
2019-07-05 10:00:00,45.21,3250,
2019-07-05 12:00:00,45.2,3240,
2019-07-05 14:00:00,45.22,3260,
2019-07-05 16:00:00,45.24,3280,
2019-07-05 18:00:00,45.21,3250,
2019-07-05 20:00:00,45.19,3230,
2019-07-05 22:00:00,45.19,3230,
2019-07-06 00:00:00,45.17,3210,
2019-07-06 02:00:00,45.19,3230,
2019-07-06 04:00:00,45.16,3200,
2019-07-06 06:00:00,45.17,3210,
2019-07-06 08:00:00,45.14,3180,6.9
2019-07-06 10:00:00,45.14,3180,
2019-07-06 12:00:00,45.13,3170,
2019-07-06 14:00:00,45.13,3170,
2019-07-06 16:00:00,45.13,3170,
2019-07-06 18:00:00,45.09,3140,
2019-07-06 20:00:00,45.14,3180,
2019-07-06 22:00:00,45.12,3160,
2019-07-07 00:00:00,45.11,3150,
2019-07-07 02:00:00,45.12,3160,
2019-07-07 04:00:00,45.12,3160,
2019-07-07 06:00:00,45.12,3160,
2019-07-07 08:00:00,45.11,3150,6.65
2019-07-07 10:00:00,45.12,3160,
2019-07-07 12:00:00,45.11,3150,
2019-07-07 14:00:00,45.09,3140,
2019-07-07 16:00:00,45.07,3120,
2019-07-07 18:00:00,45.06,3120,
2019-07-07 20:00:00,45.05,3110,
2019-07-07 22:00:00,45.07,3120,
2019-07-08 00:00:00,45.06,3120,
2019-07-08 02:00:00,45.1,3140,
2019-07-08 04:00:00,45.09,3140,
2019-07-08 06:00:00,45.1,3140,
2019-07-08 08:00:00,45.11,3150,5.7
2019-07-08 10:00:00,45.09,3140,
2019-07-08 12:00:00,45.09,3140,
2019-07-08 14:00:00,45.12,3160,
2019-07-08 16:00:00,45.12,3160,
2019-07-08 18:00:00,45.11,3150,
2019-07-08 20:00:00,45.12,3160,
2019-07-08 22:00:00,45.14,3180,
2019-07-09 00:00:00,45.14,3180,
2019-07-09 02:00:00,45.15,3190,
2019-07-09 04:00:00,45.17,3340,
2019-07-09 06:00:00,45.2,3380,
2019-07-09 08:00:00,45.19,3360,5.79
2019-07-09 10:00:00,45.21,3390,
2019-07-09 12:00:00,45.21,3390,
2019-07-09 14:00:00,45.22,3400,
2019-07-09 16:00:00,45.22,3400,
2019-07-09 18:00:00,45.23,3410,
2019-07-09 20:00:00,45.2,3380,
2019-07-09 22:00:00,45.24,3420,
2019-07-10 00:00:00,45.24,3420,
2019-07-10 02:00:00,45.25,3430,
2019-07-10 04:00:00,45.25,3430,
2019-07-10 06:00:00,45.25,3430,
2019-07-10 08:00:00,45.26,3440,7.04
2019-07-10 10:00:00,45.27,3460,
2019-07-10 12:00:00,45.26,3440,
2019-07-10 14:00:00,45.25,3430,
2019-07-10 16:00:00,45.25,3430,
2019-07-10 18:00:00,45.26,3440,
2019-07-10 20:00:00,45.27,3460,
2019-07-10 22:00:00,45.27,3460,
2019-07-11 00:00:00,45.32,3720,
2019-07-11 02:00:00,45.32,3720,
2019-07-11 04:00:00,45.29,3690,
2019-07-11 06:00:00,45.32,3720,
2019-07-11 08:00:00,45.32,3720,6.86
2019-07-11 10:00:00,45.34,3750,
2019-07-11 11:00:00,45.32,3720,6.34
2019-07-11 12:00:00,45.36,3770,
2019-07-11 14:00:00,45.33,3390,
2019-07-11 16:00:00,45.31,3360,
2019-07-11 18:00:00,45.35,3420,
2019-07-11 20:00:00,45.32,3380,
2019-07-11 22:00:00,45.35,3420,
2019-07-12 00:00:00,45.36,3430,
2019-07-12 02:00:00,45.35,3420,
